species	latitude	longitude	stem_diameter_cm	height_m	crown_radius_m
Quercus ilex	36.821	-5.074	46.9	8	6
Quercus ilex	36.864	-5.154	46.9	8.5	5
Pinus pinaster	38.083	-2.852	46.9	15	2
Quercus ilex	38.154	-6.444	46.9	7	4.25
Pinus pinaster	38.173	-2.874	46.9	16	4.75
Quercus ilex	38.217	-5.125	46.9	11	5
Quercus ilex	38.229	-4.325	46.9	9.5	4.25
Pinus pinaster	38.325	-2.611	46.9	13.5	3.75
Quercus ilex	38.777	-6.974	46.9	5.5	5
Quercus ilex	38.884	-5.098	46.9	6	4.5
Quercus ilex	39.047	-6.943	46.9	7.5	4
Quercus ilex	39.154	-5.963	46.9	9	5
Quercus ilex	39.156	-7.01	46.9	6.5	1.75
Quercus ilex	39.227	-5.896	46.9	6	4.75
Quercus ilex	39.271	-5.573	46.9	6.5	2.75
Quercus ilex	39.354	-6.122	46.9	6.5	5
Quercus ilex	39.552	-5.886	46.9	7.5	5.25
Quercus ilex	39.851	-6.569	46.9	7	4.5
Quercus ilex	39.865	-5.163	46.9	7.5	4
Quercus ilex	39.882	-5.62	46.9	7.5	6.5
Quercus ilex	40.084	-5.006	46.9	8	3
Quercus ilex	40.251	-4.693	46.9	9	5.75
Quercus ilex	40.605	-5.553	46.9	6.5	4.25
Quercus ilex	40.802	-6.392	46.9	7	4.25
Pinus pinaster	41.258	-4.098	46.9	13.5	4.25
Pinus pinaster	41.287	-3.884	46.9	14.5	4.5
Pinus pinaster	41.292	-4.266	46.9	12.5	4
Quercus ilex	41.473	-6.222	46.9	6.5	5.25
Pinus pinaster	41.551	-2.544	46.9	13	3
Fagus sylvatica	42.118	-2.48	46.9	15.5	4.25
Fagus sylvatica	42.277	2.054	46.9	16.5	5
Pinus pinaster	42.794	-3.33	46.9	15.5	4
Pinus pinaster	42.893	-3.343	46.9	11.5	3.75
Fagus sylvatica	42.969	-1.847	46.9	22	3.5
Pinus pinaster	42.973	-8.35	46.9	21.5	2.25
Fagus sylvatica	42.98	-2.105	46.9	29.5	3.75
Fagus sylvatica	43.117	-4.573	46.9	17.5	3.25
Fagus sylvatica	43.118	-3.516	46.9	18.5	4.75
Fagus sylvatica	43.315	-5.121	46.9	21	4.25
Fagus sylvatica	43.324	-4.566	46.9	17	6
Pinus pinaster	43.334	-7.532	46.9	18	2.25
Pinus pinaster	36.882	-3.696	47	12.5	3
Quercus ilex	37.758	-6.458	47	6.5	2.75
Quercus ilex	37.967	-6.154	47	9.5	6.25
Quercus ilex	38.089	-6.765	47	7.5	5.25
Quercus ilex	38.104	-6.651	47	6.5	4.25
Quercus ilex	38.113	-4.152	47	9.5	5
Quercus ilex	38.165	-5.876	47	7	3
Quercus ilex	38.217	-5.125	47	10	5.75
Quercus ilex	38.349	-4.762	47	8	5
Pinus pinaster	38.523	-2.392	47	14.5	3.25
Quercus ilex	38.816	-4.889	47	7	4.5
Quercus ilex	38.817	-4.797	47	8.5	3.5
Quercus ilex	39.398	-6.492	47	9.5	4.75
Quercus ilex	39.608	-5.796	47	6	4
Quercus ilex	39.609	-5.772	47	7	5.25
Quercus ilex	39.674	-5.262	47	6.5	2.75
Quercus ilex	39.791	-5.686	47	6	4.75
Quercus ilex	39.824	-6.196	47	8	4
Quercus ilex	40.346	-4.295	47	7.5	3.75
Quercus ilex	40.449	-3.943	47	7.5	6.25
Quercus ilex	40.575	-6.779	47	8	4.5
Quercus ilex	40.716	-5.415	47	7.5	3.25
Quercus ilex	40.726	-5.747	47	7.5	4
Quercus ilex	40.75	0.134	47	7.5	3.5
Quercus ilex	40.775	-5.962	47	5	3.75
Pinus pinaster	41.185	-4.252	47	13.5	3.25
Pinus pinaster	41.264	-4.361	47	15	3.75
Pinus pinaster	41.34	-4.004	47	16.5	3.25
Pinus pinaster	41.367	-4.004	47	15.5	4.5
Pinus pinaster	41.377	-3.957	47	14.5	2.5
Pinus pinaster	41.554	-1.753	47	11.5	3.5
Pinus pinaster	41.561	-2.94	47	14.5	3.5
Pinus pinaster	42.712	-8.414	47	19	3
Fagus sylvatica	42.794	-3.135	47	25	5.5
Pinus pinaster	42.865	-8.4	47	23.5	3
Quercus ilex	42.894	-3.086	47	9.5	3.75
Fagus sylvatica	42.976	-1.651	47	20.5	5.25
Fagus sylvatica	43.072	-4.584	47	29.5	5
Fagus sylvatica	43.088	-3.971	47	16	7
Fagus sylvatica	43.266	-5.748	47	13	4.75
Quercus ilex	36.691	-5.25	47.1	12.5	5.5
Quercus ilex	37.701	-5.677	47.1	8	4.25
